rain[mm]	temperature[°C]	irradiance[μmol/s/m2]	day_length[h]	PET[mm]	co2[ppm]
0.0	6.3	202.5	10.5	4.1	475.8
0.0	2.3	195.3	10.6	2.8	475.8
8.5	1.0	75.7	10.6	1.8	475.8
13.0	3.3	25.9	10.6	2.7	475.8
7.2	5.5	15.0	10.6	2.3	475.8
8.5	3.5	35.3	10.6	2.1	475.8
4.6	3.2	147.8	10.7	2.0	475.8
2.1	2.6	38.1	10.7	1.4	475.8
0.1	1.8	233.2	10.7	3.0	475.8
0.0	-1.4	368.4	10.7	1.9	476.8
0.0	-0.1	325.4	10.8	2.8	476.8
0.0	3.2	387.6	10.8	3.8	476.8
0.0	4.8	348.2	10.8	4.0	476.8
0.1	5.0	307.5	10.8	3.7	476.8
0.0	6.8	364.2	10.9	4.4	476.8
0.0	8.7	390.6	10.9	4.7	476.8
0.0	9.3	401.5	10.9	5.0	476.8
0.0	13.4	401.2	10.9	6.3	476.8
0.0	7.5	420.1	11.0	3.6	476.8
0.0	9.4	415.9	11.0	5.8	476.8
0.0	10.8	422.0	11.0	6.2	476.8
0.0	15.6	401.7	11.0	7.4	476.8
3.6	12.1	143.5	11.1	4.1	476.8
0.1	13.3	320.5	11.1	5.2	476.8
0.0	7.7	439.1	11.1	4.7	476.8
0.0	9.5	439.7	11.2	5.8	476.8
7.9	12.2	175.8	11.2	5.9	476.8
0.1	15.1	289.5	11.2	6.3	476.8
2.8	11.0	323.0	11.2	3.6	476.8
2.5	12.8	100.7	11.3	4.1	476.8
0.1	19.1	309.7	11.3	7.2	476.8
0.1	21.9	335.6	11.3	6.4	476.8
3.0	14.7	166.2	11.4	8.0	476.8
25.4	5.9	39.2	11.4	2.1	476.8
21.4	6.6	52.8	11.4	2.8	476.8
22.6	10.9	55.3	11.5	3.4	476.8
36.9	14.0	102.6	11.5	4.6	476.8
13.0	18.7	47.5	11.5	3.9	476.8
25.8	13.2	51.4	11.5	7.7	477.2
3.3	1.9	60.9	11.6	2.8	477.2
0.6	1.5	342.9	11.6	2.5	477.2
0.0	1.4	498.2	11.6	3.6	477.2
17.4	4.3	217.2	11.7	3.4	477.2
24.3	13.4	46.0	11.7	7.0	477.2
41.7	7.7	80.0	11.7	5.9	477.2
10.4	5.8	32.9	11.8	2.1	477.2
8.0	6.3	41.7	11.8	1.3	477.2
2.2	8.6	113.5	11.8	3.1	477.2
3.9	10.8	92.9	11.8	3.4	477.2
2.4	11.2	162.0	11.9	4.1	477.2
1.0	10.3	126.6	11.9	4.1	477.2
3.2	11.9	90.6	11.9	5.2	477.2
3.4	14.5	251.6	12.0	8.3	477.2
21.4	11.0	104.3	12.0	3.5	477.2
1.7	10.7	196.7	12.0	5.7	477.2
18.5	8.5	54.0	12.1	2.6	477.2
45.9	10.4	66.9	12.1	4.1	477.2
2.3	8.1	107.6	12.1	4.0	477.2
9.2	8.3	146.9	12.2	4.0	477.2
6.9	4.5	81.9	12.2	4.0	477.2
0.0	3.1	547.5	12.2	4.7	477.2
0.0	5.6	555.5	12.2	5.7	477.2
0.0	8.6	513.9	12.3	6.2	477.2
0.4	12.6	530.4	12.3	7.6	477.2
9.7	15.7	186.6	12.3	6.5	477.2
7.7	8.7	53.3	12.4	6.5	477.2
0.0	5.5	422.1	12.4	4.2	477.2
0.5	4.4	109.2	12.4	2.2	477.2
8.6	7.0	160.7	12.5	3.8	477.2
45.2	9.2	52.7	12.5	4.7	477.5
14.5	7.3	75.5	12.5	2.8	477.5
0.6	10.5	521.9	12.5	5.8	477.5
0.0	11.4	586.7	12.6	7.5	477.5
0.2	13.9	437.6	12.6	6.8	477.5
6.5	12.5	99.7	12.6	4.6	477.5
4.1	13.5	101.2	12.7	6.0	477.5
1.8	16.7	342.4	12.7	7.5	477.5
20.5	15.7	97.5	12.7	5.2	477.5
0.0	15.1	574.9	12.8	8.9	477.5
5.1	14.8	275.1	12.8	7.8	477.5
13.0	15.7	97.1	12.8	4.7	477.5
8.7	13.6	197.4	12.8	7.9	477.5
0.0	14.1	631.4	12.9	7.8	477.5
0.0	16.6	605.7	12.9	9.1	477.5
0.0	15.4	588.5	12.9	9.0	477.5
0.0	14.2	575.4	13.0	8.1	477.5
0.0	15.3	563.4	13.0	7.5	477.5
0.1	15.1	509.0	13.0	7.3	477.5
33.2	16.2	238.8	13.0	6.9	477.5
9.9	14.3	36.2	13.1	2.5	477.5
1.4	14.7	204.8	13.1	6.9	477.5
0.1	17.9	490.8	13.1	8.8	477.5
0.1	18.5	399.1	13.2	9.6	477.5
0.1	20.2	607.8	13.2	10.1	477.5
1.3	20.3	488.2	13.2	10.2	477.5
0.3	11.6	183.9	13.2	6.8	477.5
0.0	12.3	647.9	13.3	8.1	477.5
0.0	14.5	645.4	13.3	9.2	477.5
0.0	16.2	649.4	13.3	10.0	477.5
10.8	17.3	401.8	13.3	8.6	477.8
0.0	18.9	621.6	13.4	8.8	477.8
0.0	21.3	501.6	13.4	10.3	477.8
18.9	21.9	440.1	13.4	8.7	477.8
0.2	21.2	507.0	13.4	10.1	477.8
0.0	20.5	380.6	13.5	8.5	477.8
5.0	18.2	156.6	13.5	4.4	477.8
3.8	22.1	214.4	13.5	8.0	477.8
5.0	23.8	408.7	13.5	10.3	477.8
0.1	25.1	506.0	13.6	9.6	477.8
15.0	25.0	361.0	13.6	9.9	477.8
3.7	24.8	277.2	13.6	9.6	477.8
10.2	25.1	460.7	13.6	9.7	477.8
6.6	26.1	577.3	13.6	9.8	477.8
26.3	26.1	534.6	13.7	10.3	477.8
28.7	25.5	528.0	13.7	9.7	477.8
24.8	26.0	508.5	13.7	8.0	477.8
9.8	25.5	429.5	13.7	9.6	477.8
10.8	26.0	473.0	13.7	9.8	477.8
23.5	26.5	328.3	13.8	12.7	477.8
6.5	15.3	94.9	13.8	8.2	477.8
0.0	15.8	621.5	13.8	8.4	477.8
0.0	17.9	688.0	13.8	9.8	477.8
0.3	19.2	677.3	13.8	10.8	477.8
0.0	20.9	681.4	13.9	11.2	477.8
0.0	22.2	511.9	13.9	10.3	477.8
2.3	19.8	198.8	13.9	8.4	477.8
0.5	19.6	255.1	13.9	8.2	477.8
1.6	20.6	230.0	13.9	7.0	477.8
4.9	23.0	412.4	13.9	9.3	477.8
27.4	21.6	53.4	13.9	4.9	477.8
1.1	23.1	286.1	14.0	9.3	476.2
0.2	25.5	641.3	14.0	10.8	476.2
0.2	22.6	453.7	14.0	10.2	476.2
0.0	22.4	613.1	14.0	9.3	476.2
10.6	23.6	541.0	14.0	9.4	476.2
22.0	24.9	442.5	14.0	9.3	476.2
0.2	25.3	515.2	14.0	10.9	476.2
0.6	25.3	687.5	14.0	11.2	476.2
0.1	26.5	555.0	14.0	11.4	476.2
3.7	23.0	135.1	14.0	10.3	476.2
0.3	22.9	544.9	14.1	10.0	476.2
0.0	22.7	623.8	14.1	10.3	476.2
0.3	25.3	584.6	14.1	11.3	476.2
55.2	20.1	89.4	14.1	8.4	476.2
12.3	19.5	89.9	14.1	4.2	476.2
0.7	22.4	477.5	14.1	9.9	476.2
0.1	24.5	566.0	14.1	10.6	476.2
0.4	26.5	548.3	14.1	10.6	476.2
2.5	26.7	603.9	14.1	11.1	476.2
0.0	26.7	602.9	14.1	10.3	476.2
0.5	27.0	577.4	14.1	11.3	476.2
0.7	27.3	532.2	14.1	10.7	476.2
8.4	25.4	217.3	14.1	9.1	476.2
23.1	24.4	113.6	14.1	5.4	476.2
24.3	24.6	162.5	14.1	6.6	476.2
2.0	25.1	330.2	14.1	8.1	476.2
0.4	25.5	421.0	14.1	9.4	476.2
14.6	25.6	409.4	14.1	8.0	476.2
21.3	26.1	504.7	14.1	9.5	476.2
27.7	26.3	434.2	14.1	9.1	476.2
12.5	27.4	540.0	14.0	10.7	473.1
5.2	27.9	568.9	14.0	10.9	473.1
2.3	28.3	612.3	14.0	11.5	473.1
0.0	29.2	659.1	14.0	10.8	473.1
3.8	29.1	637.1	14.0	12.0	473.1
4.7	29.0	566.5	14.0	12.2	473.1
8.3	28.3	634.1	14.0	11.4	473.1
14.2	27.5	532.5	14.0	10.0	473.1
6.0	26.6	509.7	14.0	9.9	473.1
2.2	25.7	294.1	14.0	8.1	473.1
1.1	25.5	412.1	14.0	9.8	473.1
0.1	27.9	649.8	13.9	11.4	473.1
1.8	28.3	644.5	13.9	12.2	473.1
8.4	27.5	543.5	13.9	9.2	473.1
23.2	27.1	425.5	13.9	9.4	473.1
18.7	26.3	427.0	13.9	9.2	473.1
8.5	26.7	565.2	13.9	10.3	473.1
6.3	27.3	632.8	13.9	10.6	473.1
6.9	27.1	619.3	13.8	10.8	473.1
9.3	27.0	532.5	13.8	9.7	473.1
12.3	27.3	524.3	13.8	10.2	473.1
12.5	26.7	415.8	13.8	9.1	473.1
21.9	26.4	368.1	13.8	8.6	473.1
9.1	26.5	555.6	13.7	10.2	473.1
17.2	26.2	455.0	13.7	9.0	473.1
13.4	26.1	407.0	13.7	9.6	473.1
