rain[mm]	temperature[°C]	irradiance[μmol/s/m2]	day_length[h]	PET[mm]	co2[ppm]
0.4	24.0	104.2	12.0	5.4	718.8
0.0	21.7	416.0	11.9	8.2	718.8
0.0	20.1	425.9	11.9	7.1	720.1
0.0	21.3	257.7	11.9	5.7	720.1
0.0	21.4	442.4	11.8	8.0	720.1
0.0	20.9	474.0	11.8	8.7	720.1
0.0	21.6	467.7	11.8	9.0	720.1
0.0	22.5	460.6	11.7	9.3	720.1
0.0	22.3	358.7	11.7	8.4	720.1
0.0	23.5	387.3	11.7	8.9	720.1
0.0	23.7	317.0	11.7	8.9	720.1
0.0	23.5	438.0	11.6	8.5	720.1
0.0	23.2	274.8	11.6	6.7	720.1
0.1	21.0	122.9	11.6	5.3	720.1
0.0	22.8	259.0	11.5	6.7	720.1
0.2	25.7	401.7	11.5	8.0	720.1
0.0	25.4	281.7	11.5	7.0	720.1
0.5	24.3	82.9	11.4	5.4	720.1
3.2	23.1	108.1	11.4	4.6	720.1
8.6	20.6	30.2	11.4	2.8	720.1
0.5	20.1	54.7	11.4	4.1	720.1
0.0	19.8	209.6	11.3	4.7	720.1
0.0	20.0	268.9	11.3	5.6	720.1
0.1	22.4	349.0	11.3	6.4	720.1
0.0	22.6	387.8	11.2	7.0	720.1
0.3	24.4	353.2	11.2	6.7	720.1
0.4	21.3	143.5	11.2	7.2	720.1
0.0	16.2	408.0	11.2	5.9	720.1
0.0	17.0	399.6	11.1	6.3	720.1
0.0	17.6	398.9	11.1	6.8	720.1
0.0	19.3	397.7	11.1	7.2	720.1
0.0	17.8	383.7	11.0	6.5	720.1
0.0	18.9	387.2	11.0	7.0	720.1
0.0	19.1	312.9	11.0	6.9	721.8
0.0	18.3	376.8	11.0	7.0	721.8
0.0	19.9	382.9	10.9	7.8	721.8
0.0	13.5	383.0	10.9	5.1	721.8
0.0	16.8	375.5	10.9	7.0	721.8
0.0	19.1	365.6	10.9	7.5	721.8
0.0	18.7	357.9	10.8	6.6	721.8
0.0	18.7	352.7	10.8	6.1	721.8
0.0	19.8	323.8	10.8	6.3	721.8
0.0	19.8	333.5	10.8	5.4	721.8
0.0	21.4	333.5	10.7	6.1	721.8
0.0	22.4	334.9	10.7	6.5	721.8
1.1	20.8	148.2	10.7	5.8	721.8
0.0	16.1	333.1	10.7	5.4	721.8
0.0	15.3	262.0	10.6	5.2	721.8
0.0	9.3	360.8	10.6	3.9	721.8
0.0	9.3	348.3	10.6	4.6	721.8
0.0	11.3	343.9	10.6	5.1	721.8
0.0	14.1	281.5	10.6	5.5	721.8
0.0	18.3	308.0	10.5	6.2	721.8
0.0	20.8	318.1	10.5	6.2	721.8
0.4	18.5	265.4	10.5	6.8	721.8
0.0	15.9	330.1	10.5	5.3	721.8
0.0	15.5	324.4	10.5	4.8	721.8
0.0	17.2	312.7	10.4	5.6	721.8
2.4	13.4	135.7	10.4	5.7	721.8
0.0	7.4	311.5	10.4	3.5	721.8
0.0	4.1	329.7	10.4	3.2	721.8
0.0	6.4	325.4	10.4	3.9	721.8
0.0	9.9	312.2	10.4	4.8	721.8
0.0	10.4	211.0	10.3	4.0	724.8
0.0	11.5	312.5	10.3	4.6	724.8
0.0	9.4	127.2	10.3	3.7	724.8
0.0	10.0	314.1	10.3	4.4	724.8
0.0	13.5	301.1	10.3	5.0	724.8
0.0	8.0	315.5	10.3	3.4	724.8
0.0	12.0	178.0	10.3	4.5	724.8
0.0	12.0	242.7	10.3	5.2	724.8
0.0	6.5	273.2	10.2	2.5	724.8
0.0	9.4	204.0	10.2	3.2	724.8
0.0	13.5	229.5	10.2	4.3	724.8
0.0	13.5	99.4	10.2	3.6	724.8
0.2	14.5	172.9	10.2	4.2	724.8
7.3	13.5	44.4	10.2	3.4	724.8
2.2	11.2	59.1	10.2	1.9	724.8
0.4	11.3	65.5	10.2	2.5	724.8
5.1	10.8	153.8	10.2	4.3	724.8
0.0	5.9	285.8	10.2	3.3	724.8
0.0	-0.9	305.5	10.2	2.2	724.8
0.0	-2.1	305.6	10.2	1.9	724.8
0.0	1.7	115.3	10.2	2.4	724.8
0.0	5.8	112.8	10.2	2.9	724.8
0.1	6.2	168.9	10.2	2.8	724.8
0.0	3.3	292.2	10.2	2.5	724.8
0.0	5.6	302.5	10.2	3.7	724.8
0.0	9.5	306.4	10.2	4.6	724.8
0.0	5.4	303.7	10.2	3.3	724.8
0.0	6.6	303.4	10.2	3.9	724.8
0.0	10.6	300.5	10.2	5.2	724.8
0.0	6.2	303.4	10.2	3.7	724.8
0.0	5.7	199.9	10.2	3.3	724.8
1.2	13.4	288.6	10.2	5.1	728.6
3.5	14.8	145.0	10.2	5.1	728.6
0.2	8.7	236.5	10.2	3.5	728.6
0.0	5.1	169.5	10.2	3.2	728.6
3.3	8.6	297.9	10.3	3.7	728.6
0.0	6.9	203.3	10.3	3.3	728.6
0.0	6.5	307.4	10.3	3.3	728.6
8.8	12.3	257.5	10.3	4.6	728.6
1.1	3.3	56.5	10.3	2.3	728.6
0.5	0.9	75.5	10.3	1.7	728.6
0.1	1.6	268.8	10.3	2.7	728.6
4.0	-3.3	59.4	10.3	1.3	728.6
0.3	-2.5	212.3	10.4	1.7	728.6
5.5	-0.9	285.9	10.4	1.8	728.6
6.5	-3.2	58.8	10.4	1.6	728.6
0.0	-6.6	340.3	10.4	1.6	728.6
0.0	-3.0	217.7	10.4	1.8	728.6
0.1	0.7	223.8	10.4	2.8	728.6
0.0	3.1	304.4	10.5	3.3	728.6
0.0	2.5	336.7	10.5	2.5	728.6
0.0	4.0	339.4	10.5	3.4	728.6
0.0	0.3	337.4	10.5	2.2	728.6
0.0	5.0	173.0	10.5	4.0	728.6
0.0	9.9	337.3	10.6	5.7	728.6
0.0	9.2	332.1	10.6	4.2	728.6
0.0	6.6	252.7	10.6	4.0	728.6
0.0	8.3	356.9	10.6	4.2	728.6
0.0	9.6	354.0	10.6	5.1	728.6
0.0	10.5	351.3	10.7	5.0	728.6
0.0	12.0	261.6	10.7	5.7	728.6
0.0	15.5	350.0	10.7	6.3	728.6
0.5	14.1	299.8	10.7	6.0	730.5
0.0	11.6	318.6	10.8	4.4	730.5
5.6	8.0	98.5	10.8	5.2	730.5
0.0	4.0	376.7	10.8	3.5	730.5
0.1	5.1	373.9	10.8	3.6	730.5
7.3	6.0	70.9	10.9	2.1	730.5
7.9	11.6	177.5	10.9	4.3	730.5
2.3	13.4	98.6	10.9	3.3	730.5
0.1	14.2	143.3	10.9	4.4	730.5
0.0	17.2	367.1	11.0	6.3	730.5
4.2	8.0	173.6	11.0	6.2	730.5
1.0	4.6	182.2	11.0	3.3	730.5
0.0	0.2	325.9	11.0	2.5	730.5
0.0	0.3	330.3	11.1	2.4	730.5
0.1	3.2	400.2	11.1	3.5	730.5
0.0	5.4	423.1	11.1	4.0	730.5
0.0	10.3	418.0	11.2	5.5	730.5
0.1	14.8	344.4	11.2	5.8	730.5
0.0	13.2	419.7	11.2	6.6	730.5
0.0	13.0	430.5	11.2	6.7	730.5
0.0	18.1	421.8	11.3	8.3	730.5
2.9	20.4	398.0	11.3	8.6	730.5
26.3	7.4	28.2	11.3	4.7	730.5
0.5	6.5	252.9	11.4	4.4	730.5
11.2	7.3	257.5	11.4	4.0	730.5
14.6	6.8	31.8	11.4	2.2	730.5
24.6	6.6	25.0	11.5	2.3	730.5
0.0	4.7	321.5	11.5	4.3	730.5
0.0	6.3	415.0	11.5	4.0	730.5
0.0	9.2	256.1	11.5	4.4	731.4
0.0	5.3	441.0	11.6	3.7	731.4
6.8	5.1	126.9	11.6	2.5	731.4
13.0	5.7	32.6	11.6	2.2	731.4
18.7	7.0	46.8	11.7	2.1	731.4
7.5	6.8	72.8	11.7	2.5	731.4
6.9	9.3	162.0	11.7	4.1	731.4
1.1	9.8	95.7	11.8	4.0	731.4
8.8	16.0	100.4	11.8	6.9	731.4
0.2	14.5	360.5	11.8	6.5	731.4
1.3	18.3	456.2	11.8	8.6	731.4
4.9	9.0	87.1	11.9	6.0	731.4
9.1	8.7	203.7	11.9	4.3	731.4
16.9	9.0	82.1	11.9	3.8	731.4
2.3	6.3	123.1	12.0	3.6	731.4
0.0	4.9	529.1	12.0	4.9	731.4
0.0	8.8	529.2	12.0	6.1	731.4
0.0	11.7	512.0	12.1	7.3	731.4
0.5	14.9	470.3	12.1	8.4	731.4
4.5	12.1	68.2	12.1	3.8	731.4
1.0	14.7	355.1	12.2	6.4	731.4
1.3	16.5	214.2	12.2	5.7	731.4
0.0	14.7	525.3	12.2	8.5	731.4
0.0	18.1	539.8	12.2	9.2	731.4
0.0	21.8	533.1	12.3	9.1	731.4
5.1	19.9	483.5	12.3	12.5	731.4
1.1	8.2	80.1	12.3	3.8	731.4
5.2	6.4	52.0	12.4	1.7	731.4
0.0	7.9	82.5	12.4	2.8	731.4
1.1	9.9	137.3	12.4	4.7	731.4
0.9	11.3	107.3	12.5	4.4	731.4
6.2	12.9	109.7	12.5	4.8	732.0
5.3	11.7	140.4	12.5	4.8	732.0
3.0	11.3	64.5	12.5	3.7	732.0
5.5	18.0	298.8	12.6	8.6	732.0
2.8	15.1	399.4	12.6	6.6	732.0
29.1	11.7	40.5	12.6	3.8	732.0
17.7	13.8	72.2	12.7	4.9	732.0
0.1	16.9	465.7	12.7	8.1	732.0
0.0	18.5	443.4	12.7	8.6	732.0
0.3	21.9	407.0	12.8	8.8	732.0
22.4	19.8	237.4	12.8	11.4	732.0
0.4	12.9	405.7	12.8	7.1	732.0
0.1	16.8	500.2	12.8	8.8	732.0
0.0	18.0	573.4	12.9	9.6	732.0
0.0	20.1	562.6	12.9	9.5	732.0
0.0	21.3	589.9	12.9	9.9	732.0
0.0	22.6	605.8	13.0	11.4	732.0
0.9	24.4	577.7	13.0	10.8	732.0
14.8	25.2	402.3	13.0	8.9	732.0
4.2	26.1	529.8	13.0	8.4	732.0
17.0	22.1	426.0	13.1	10.8	732.0
0.6	23.1	340.3	13.1	10.2	732.0
4.3	16.1	93.9	13.1	6.8	732.0
13.2	13.3	71.2	13.2	2.7	732.0
0.6	13.3	100.2	13.2	5.2	732.0
7.9	10.6	121.9	13.2	3.7	732.0
0.2	14.4	424.5	13.2	8.3	732.0
0.0	17.1	575.3	13.3	8.8	732.0
97.6	14.8	73.5	13.3	5.1	732.0
0.4	13.6	264.4	13.3	7.9	732.0
0.0	13.5	627.0	13.3	7.5	733.0
0.0	14.5	645.0	13.4	8.1	733.0
2.6	17.6	632.2	13.4	8.5	733.0
0.0	19.5	615.7	13.4	9.9	733.0
1.3	19.1	253.7	13.4	8.3	733.0
0.1	19.3	567.4	13.5	10.7	733.0
5.6	15.9	511.4	13.5	9.5	733.0
0.0	17.7	619.1	13.5	9.6	733.0
0.0	19.7	424.9	13.5	8.9	733.0
0.0	20.8	169.2	13.6	7.5	733.0
0.0	23.5	520.7	13.6	10.0	733.0
2.2	22.7	193.6	13.6	8.2	733.0
7.0	20.9	143.9	13.6	10.0	733.0
0.0	18.0	658.7	13.6	7.5	733.0
0.6	16.6	395.6	13.7	8.3	733.0
0.0	20.2	655.3	13.7	10.7	733.0
0.0	23.7	631.9	13.7	11.0	733.0
0.0	25.4	485.8	13.7	11.4	733.0
3.6	25.3	395.0	13.7	10.5	733.0
3.3	26.9	492.2	13.8	10.9	733.0
23.4	20.8	310.6	13.8	12.7	733.0
0.0	18.1	568.0	13.8	8.9	733.0
0.2	19.2	476.6	13.8	7.8	733.0
3.1	22.6	131.4	13.8	9.3	733.0
0.3	22.1	195.1	13.9	7.8	733.0
5.8	25.7	589.0	13.9	10.8	733.0
7.5	24.9	216.1	13.9	9.9	733.0
20.0	24.2	123.4	13.9	6.9	733.0
15.4	24.4	221.2	13.9	8.5	733.0
29.3	25.9	408.5	13.9	11.6	733.0
0.8	20.2	179.8	13.9	7.2	733.0
0.9	21.4	441.8	14.0	8.5	731.6
0.1	23.5	517.4	14.0	9.7	731.6
32.3	22.1	105.7	14.0	9.9	731.6
11.3	20.8	112.3	14.0	7.8	731.6
1.5	21.7	72.8	14.0	5.7	731.6
46.1	20.6	81.1	14.0	4.7	731.6
41.8	19.5	56.6	14.0	3.1	731.6
10.8	19.0	50.4	14.0	2.6	731.6
10.2	20.5	55.3	14.0	6.2	731.6
3.1	24.9	203.4	14.0	9.1	731.6
6.9	21.4	84.1	14.1	10.3	731.6
0.3	20.3	433.1	14.1	10.1	731.6
0.0	24.2	621.6	14.1	10.6	731.6
0.0	24.8	371.1	14.1	10.1	731.6
0.1	25.1	483.2	14.1	10.2	731.6
0.0	22.0	319.6	14.1	9.2	731.6
0.1	23.3	660.0	14.1	11.3	731.6
0.0	24.3	669.5	14.1	12.0	731.6
0.0	25.9	631.8	14.1	10.5	731.6
15.1	23.1	142.2	14.1	8.3	731.6
10.5	21.0	88.9	14.1	4.7	731.6
0.4	22.1	457.4	14.1	9.8	731.6
0.2	24.2	563.1	14.1	10.0	731.6
0.3	25.8	436.8	14.1	9.8	731.6
0.1	27.3	353.1	14.1	9.6	731.6
24.3	26.8	297.6	14.1	9.6	731.6
4.3	25.8	62.6	14.1	4.8	731.6
24.9	26.0	55.2	14.1	4.9	731.6
1.9	23.6	67.5	14.1	7.2	731.6
0.7	23.2	341.1	14.1	8.5	731.6
0.4	24.1	560.5	14.0	10.1	727.7
0.1	25.8	623.9	14.0	10.0	727.7
0.7	28.0	443.8	14.0	10.1	727.7
0.1	29.7	620.2	14.0	11.7	727.7
14.6	28.5	559.1	14.0	12.2	727.7
13.1	28.3	430.1	14.0	9.9	727.7
8.2	28.6	474.2	14.0	11.1	727.7
0.2	29.8	603.2	14.0	11.1	727.7
6.1	29.6	576.7	14.0	12.0	727.7
4.2	29.5	561.5	14.0	11.8	727.7
0.0	29.4	470.8	14.0	10.3	727.7
0.0	30.2	549.5	13.9	10.3	727.7
3.6	29.8	488.0	13.9	10.8	727.7
6.4	29.0	512.7	13.9	11.8	727.7
12.2	28.4	507.1	13.9	11.7	727.7
11.5	28.3	607.8	13.9	11.6	727.7
7.2	28.9	627.0	13.9	12.2	727.7
1.1	29.6	633.5	13.9	12.3	727.7
0.0	30.4	637.9	13.8	12.2	727.7
0.0	31.5	630.6	13.8	12.1	727.7
0.0	32.1	609.8	13.8	13.3	727.7
6.9	30.9	592.3	13.8	13.6	727.7
21.3	28.4	471.2	13.8	10.2	727.7
12.2	28.2	451.0	13.7	9.8	727.7
31.1	28.0	404.9	13.7	8.7	727.7
24.2	28.2	383.7	13.7	9.5	727.7
24.3	28.1	399.6	13.7	9.4	727.7
20.6	27.5	518.3	13.7	9.8	727.7
25.6	27.2	321.4	13.6	8.1	727.7
16.4	27.9	297.9	13.6	8.8	727.7
22.5	27.3	294.5	13.6	9.0	727.7
0.9	28.4	540.1	13.6	10.3	727.0
1.2	28.6	354.3	13.6	9.2	727.0
3.3	26.6	147.9	13.5	7.3	727.0
6.1	28.0	427.2	13.5	9.4	727.0
3.9	28.2	500.2	13.5	9.6	727.0
1.9	27.6	426.2	13.5	8.8	727.0
10.9	26.4	428.4	13.4	8.5	727.0
0.6	26.4	502.5	13.4	9.2	727.0
0.9	27.4	399.9	13.4	8.7	727.0
18.5	26.9	327.2	13.4	9.1	727.0
16.7	26.1	295.2	13.3	8.0	727.0
0.5	26.7	458.5	13.3	8.8	727.0
0.2	26.7	569.6	13.3	9.8	727.0
0.0	27.8	598.9	13.3	11.2	727.0
0.0	28.9	580.2	13.2	11.2	727.0
0.0	29.3	479.0	13.2	11.3	727.0
0.0	29.2	514.7	13.2	10.1	727.0
0.1	29.9	580.1	13.2	10.9	727.0
0.0	29.8	582.6	13.1	11.1	727.0
0.2	29.2	522.9	13.1	10.6	727.0
0.1	29.0	561.4	13.1	10.9	727.0
0.3	29.1	540.2	13.0	10.9	727.0
0.6	28.9	425.5	13.0	10.1	727.0
0.4	28.5	227.6	13.0	9.2	727.0
0.2	30.3	482.5	13.0	10.4	727.0
0.2	30.6	459.8	12.9	10.0	727.0
14.9	28.3	517.1	12.9	9.0	727.0
2.1	28.9	545.2	12.9	9.9	727.0
3.2	29.3	487.9	12.9	11.0	727.0
0.8	30.3	451.0	12.8	9.5	727.0
10.4	28.7	501.4	12.8	10.3	727.0
16.3	28.5	517.1	12.8	9.5	729.6
3.6	28.7	504.3	12.7	10.2	729.6
0.0	27.7	453.8	12.7	9.6	729.6
0.4	28.1	458.9	12.7	9.8	729.6
0.0	28.1	541.8	12.6	9.2	729.6
0.0	29.0	530.6	12.6	10.5	729.6
0.0	29.8	527.3	12.6	10.0	729.6
0.0	29.3	419.1	12.6	10.1	729.6
0.0	29.0	520.8	12.5	10.5	729.6
0.0	27.8	524.7	12.5	10.2	729.6
0.0	27.5	522.7	12.5	10.1	729.6
0.0	28.2	516.6	12.4	10.3	729.6
0.0	29.3	506.9	12.4	10.2	729.6
0.0	28.6	490.8	12.4	9.6	729.6
0.0	26.5	282.3	12.4	7.8	729.6
0.0	26.1	312.1	12.3	8.6	729.6
0.0	26.5	319.4	12.3	8.5	729.6
0.0	25.2	423.6	12.3	8.4	729.6
0.0	23.6	284.7	12.2	8.7	729.6
0.0	25.3	510.8	12.2	10.3	729.6
0.0	27.2	503.7	12.2	10.2	729.6
0.0	29.1	473.0	12.1	9.9	729.6
0.0	27.8	489.4	12.1	10.6	729.6
0.0	27.0	484.7	12.1	9.4	729.6
0.1	28.3	458.1	12.0	9.1	729.6
0.2	26.3	153.5	12.0	7.4	729.6
0.5	27.4	305.5	12.0	8.1	729.6
0.2	27.5	340.9	12.0	8.3	729.6
1.9	28.4	389.0	11.9	8.3	729.6
1.1	22.4	110.5	11.9	8.1	729.6
0.0	20.4	458.9	11.9	6.1	730.9
0.1	22.2	307.7	11.8	7.1	730.9
0.0	22.1	452.1	11.8	7.4	730.9
0.0	21.5	416.2	11.8	7.3	730.9
0.0	20.8	418.2	11.7	7.3	730.9
0.0	20.2	451.4	11.7	7.8	730.9
0.0	20.3	464.0	11.7	8.5	730.9
0.0	22.3	455.7	11.7	8.8	730.9
0.0	21.1	449.3	11.6	8.4	730.9
0.0	21.3	443.0	11.6	8.3	730.9
0.0	21.8	448.9	11.6	8.5	730.9
0.0	19.9	443.4	11.5	7.5	730.9
0.0	20.5	441.1	11.5	8.6	730.9
0.0	19.4	440.4	11.5	8.0	730.9
0.0	21.3	435.9	11.5	8.6	730.9
0.0	21.4	433.4	11.4	8.6	730.9
0.0	20.9	401.9	11.4	8.6	730.9
0.0	20.9	432.0	11.4	8.5	730.9
0.0	22.0	422.9	11.3	8.4	730.9
0.0	22.6	418.6	11.3	8.1	730.9
0.0	23.4	411.3	11.3	8.1	730.9
0.0	24.6	401.4	11.2	7.8	730.9
0.1	26.5	348.1	11.2	7.8	730.9
0.0	26.8	212.7	11.2	7.0	730.9
1.0	27.7	347.0	11.2	7.6	730.9
29.3	16.0	46.9	11.1	8.1	730.9
0.0	8.0	407.7	11.1	3.8	730.9
0.0	9.9	388.6	11.1	4.5	730.9
0.0	13.1	335.9	11.1	5.8	730.9
0.0	15.2	384.9	11.0	5.9	730.9
0.0	18.0	325.8	11.0	6.3	730.9
0.0	15.7	368.4	11.0	6.3	732.6
0.0	12.1	230.2	10.9	2.9	732.6
0.0	10.2	309.1	10.9	5.1	732.6
0.0	12.2	392.0	10.9	5.8	732.6
0.0	15.8	377.9	10.9	6.7	732.6
0.0	19.0	322.6	10.8	6.3	732.6
0.0	19.4	266.4	10.8	6.1	732.6
0.0	21.8	333.9	10.8	6.4	732.6
0.0	21.4	243.7	10.8	6.5	732.6
0.8	21.2	316.4	10.7	7.3	732.6
0.0	12.9	246.0	10.7	4.8	732.6
0.0	10.4	358.8	10.7	3.6	732.6
0.0	10.4	337.3	10.7	4.6	732.6
0.0	13.3	350.1	10.7	5.3	732.6
0.0	16.8	335.2	10.6	6.1	732.6
0.0	18.0	318.2	10.6	5.9	732.6
0.0	17.8	247.2	10.6	4.9	732.6
0.0	19.3	276.4	10.6	5.5	732.6
0.0	19.2	189.2	10.5	5.2	732.6
0.0	19.9	313.4	10.5	5.4	732.6
0.0	21.5	312.0	10.5	5.7	732.6
0.0	22.6	273.0	10.5	5.5	732.6
0.0	23.1	305.6	10.5	5.4	732.6
0.0	23.3	301.0	10.4	6.1	732.6
2.2	15.6	147.8	10.4	5.3	732.6
8.0	9.0	24.7	10.4	2.2	732.6
7.4	6.9	18.8	10.4	2.3	732.6
0.2	5.1	98.2	10.4	1.5	732.6
2.3	7.0	145.9	10.4	2.2	732.6
11.9	7.4	27.9	10.3	1.7	732.6
3.0	7.4	99.7	10.3	1.9	735.6
24.7	8.6	28.5	10.3	1.5	735.6
9.3	8.6	37.7	10.3	2.8	735.6
11.2	2.0	23.9	10.3	1.9	735.6
13.8	1.2	44.1	10.3	0.9	735.6
27.8	2.8	21.9	10.3	1.5	735.6
0.8	4.2	82.1	10.3	1.7	735.6
7.3	3.7	48.5	10.2	1.2	735.6
0.3	4.5	76.6	10.2	1.5	735.6
1.6	3.9	53.9	10.2	1.6	735.6
0.0	4.1	204.1	10.2	2.5	735.6
0.0	5.8	301.5	10.2	2.8	735.6
0.0	3.4	227.4	10.2	2.6	735.6
0.1	2.3	288.6	10.2	2.7	735.6
0.0	4.0	297.6	10.2	3.1	735.6
0.0	5.8	261.5	10.2	3.5	735.6
0.1	9.1	227.4	10.2	3.8	735.6
0.5	11.8	139.5	10.2	3.5	735.6
0.6	14.3	202.9	10.2	3.6	735.6
0.7	12.1	81.5	10.2	4.5	735.6
2.4	6.5	70.6	10.2	1.8	735.6
1.0	8.5	140.2	10.2	2.7	735.6
5.0	9.5	63.9	10.2	2.3	735.6
0.5	8.8	153.0	10.2	3.2	735.6
0.5	4.9	133.0	10.2	2.9	735.6
0.1	6.5	223.4	10.2	3.7	735.6
0.1	10.9	258.6	10.2	4.7	735.6
1.1	11.9	80.9	10.2	4.2	735.6
1.4	6.5	80.9	10.2	1.8	735.6
0.6	6.1	87.2	10.2	1.5	735.6
0.0	5.9	130.5	10.2	2.3	735.6
0.1	8.2	142.4	10.2	2.8	739.5
0.5	9.6	74.0	10.2	2.5	739.5
0.0	12.8	264.0	10.2	4.4	739.5
0.1	15.5	287.7	10.3	4.8	739.5
1.3	16.4	121.8	10.3	3.9	739.5
8.3	16.7	71.8	10.3	3.8	739.5
10.1	12.9	29.9	10.3	2.2	739.5
16.1	8.3	13.1	10.3	3.4	739.5
27.1	1.7	11.9	10.3	2.0	739.5
6.8	1.2	82.6	10.3	1.4	739.5
25.3	2.7	36.3	10.3	1.4	739.5
5.1	4.1	30.3	10.4	1.5	739.5
2.1	5.4	95.8	10.4	2.0	739.5
15.6	7.2	60.8	10.4	3.4	739.5
1.2	-0.3	51.1	10.4	1.9	739.5
0.0	-2.2	260.8	10.4	1.7	739.5
0.1	-1.3	287.6	10.4	2.4	739.5
0.1	0.8	293.6	10.5	3.1	739.5
0.2	4.1	291.2	10.5	4.0	739.5
0.3	5.8	244.4	10.5	4.3	739.5
0.0	10.6	296.3	10.5	4.9	739.5
4.4	14.6	253.1	10.5	4.5	739.5
1.4	9.4	85.3	10.5	3.4	739.5
0.6	9.7	113.2	10.6	2.6	739.5
12.1	13.0	71.1	10.6	3.4	739.5
1.8	11.4	35.7	10.6	2.8	739.5
0.4	12.3	135.8	10.6	3.6	739.5
11.7	14.2	164.6	10.7	6.1	739.5
4.5	-0.2	35.8	10.7	2.3	739.5
0.6	-2.8	134.1	10.7	1.3	739.5
0.0	-3.3	159.9	10.7	1.2	739.5
17.5	1.6	203.9	10.8	2.7	741.4
9.1	2.3	26.2	10.8	2.6	741.4
0.0	0.5	186.3	10.8	2.3	741.4
0.0	1.1	379.4	10.8	2.9	741.4
0.0	2.1	355.5	10.9	2.9	741.4
5.8	4.9	45.1	10.9	2.1	741.4
0.1	5.6	167.9	10.9	2.7	741.4
0.7	7.3	349.9	10.9	3.3	741.4
14.8	7.8	46.5	11.0	3.9	741.4
12.4	4.6	217.3	11.0	3.1	741.4
0.1	1.6	243.6	11.0	3.2	741.4
0.0	4.1	404.0	11.0	3.8	741.4
0.0	5.6	243.6	11.1	3.7	741.4
0.1	6.2	295.8	11.1	3.2	741.4
1.4	6.8	102.7	11.1	2.2	741.4
3.5	11.9	211.1	11.2	4.6	741.4
0.9	16.7	299.6	11.2	6.3	741.4
0.7	15.1	106.5	11.2	5.2	741.4
0.1	18.7	351.2	11.2	7.4	741.4
1.8	18.2	406.8	11.3	8.7	741.4
0.0	6.9	358.5	11.3	4.2	741.4
0.3	10.8	415.7	11.3	5.8	741.4
6.5	9.3	134.5	11.4	3.8	741.4
12.8	7.3	100.2	11.4	2.3	741.4
7.9	6.1	30.3	11.4	2.2	741.4
37.6	6.0	39.5	11.4	2.2	741.4
24.8	7.6	36.4	11.5	2.1	741.4
17.1	6.2	71.4	11.5	2.6	741.4
0.5	5.8	159.8	11.5	3.8	742.2
0.3	10.9	296.6	11.6	5.8	742.2
3.4	15.8	354.4	11.6	7.3	742.2
10.4	13.7	52.0	11.6	7.1	742.2
5.6	4.4	59.7	11.7	1.7	742.2
23.3	7.1	50.8	11.7	3.5	742.2
17.2	6.7	44.8	11.7	5.5	742.2
17.2	3.2	179.4	11.7	2.8	742.2
32.3	1.6	40.4	11.8	2.4	742.2
0.6	4.2	261.0	11.8	3.6	742.2
0.3	6.8	374.2	11.8	4.2	742.2
0.0	3.2	442.4	11.9	4.0	742.2
9.8	4.7	184.9	11.9	3.6	742.2
35.3	4.9	47.2	11.9	1.9	742.2
23.9	7.7	23.9	12.0	3.5	742.2
14.4	8.7	24.3	12.0	2.4	742.2
1.1	7.9	161.7	12.0	5.4	742.2
0.1	9.4	467.2	12.1	6.4	742.2
0.0	13.0	378.2	12.1	6.9	742.2
0.0	14.3	136.6	12.1	5.7	742.2
6.2	18.9	346.8	12.1	8.9	742.2
1.4	9.9	132.0	12.2	5.3	742.2
0.0	8.3	526.9	12.2	5.0	742.2
30.9	12.4	366.7	12.2	6.1	742.2
19.5	10.3	45.0	12.3	4.6	742.2
0.4	9.1	318.5	12.3	5.1	742.2
2.7	7.9	153.6	12.3	3.9	742.2
0.0	10.2	534.6	12.4	5.6	742.2
5.0	13.6	192.8	12.4	6.3	742.2
28.1	13.7	35.7	12.4	3.1	742.2
11.7	12.3	39.7	12.4	3.0	742.2
4.0	13.7	74.9	12.5	4.3	742.9
7.1	12.4	55.9	12.5	6.0	742.9
25.2	9.2	74.5	12.5	3.6	742.9
10.5	8.4	105.5	12.6	3.3	742.9
0.0	10.7	423.2	12.6	6.5	742.9
0.0	9.1	576.9	12.6	6.2	742.9
0.3	12.6	333.8	12.7	6.2	742.9
9.4	11.4	100.1	12.7	3.6	742.9
0.0	10.2	421.4	12.7	6.6	742.9
0.0	11.9	326.5	12.7	6.3	742.9
0.0	13.7	540.8	12.8	8.2	742.9
0.0	13.8	592.0	12.8	7.7	742.9
2.6	14.1	213.2	12.8	5.5	742.9
23.4	17.6	83.3	12.9	7.1	742.9
6.1	19.4	110.2	12.9	5.7	742.9
0.3	19.0	294.5	12.9	9.6	742.9
0.0	13.3	537.3	13.0	7.3	742.9
0.3	13.3	202.6	13.0	5.7	742.9
0.0	16.8	454.3	13.0	8.0	742.9
0.0	15.9	591.6	13.0	9.7	742.9
0.2	17.1	623.7	13.1	10.0	742.9
0.0	18.9	524.4	13.1	10.6	742.9
0.0	20.3	465.2	13.1	9.9	742.9
0.0	16.7	629.8	13.1	9.6	742.9
0.2	21.1	572.6	13.2	10.8	742.9
0.3	19.5	284.2	13.2	8.5	742.9
4.2	20.7	373.2	13.2	9.2	742.9
0.0	18.6	609.4	13.3	11.8	742.9
0.0	19.0	636.8	13.3	10.0	742.9
0.0	23.4	608.1	13.3	11.4	742.9
